order_datetime,order_gk,order_status_key,is_courier_assigned_key,cancellations_time_in_seconds
2020-07-22 15:31:16,3000583640938,4,1,49.0
2020-07-22 11:49:09,3000583541517,4,0,206.0
2020-07-22 20:36:06,3000583766027,4,0,48.0
2020-07-22 08:03:26,3000583442741,4,1,430.0
2020-07-22 14:47:57,3000583616252,4,0,14.0
2020-07-22 22:45:21,3000583817151,4,0,93.0
2020-07-22 22:35:03,3000583816383,9,0,
2020-07-22 08:08:33,3000583443127,4,1,499.0
2020-07-22 08:37:38,3000583467489,4,0,157.0
2020-07-22 21:11:03,3000583767070,4,0,167.0
2020-07-22 12:55:05,3000583566524,9,0,
2020-07-22 08:03:04,3000583442706,4,1,41.0
2020-07-22 03:21:55,3000583315539,9,0,
2020-07-22 20:48:07,3000583766280,4,0,93.0
2020-07-22 21:44:49,3000583791400,4,0,3.0
2020-07-22 08:54:41,3000583470046,9,0,
2020-07-22 09:13:23,3000583471839,4,0,7.0
2020-07-22 17:38:26,3000583691155,4,1,508.0
2020-07-22 08:30:01,3000583466474,4,0,55.0
2020-07-22 20:44:35,3000583766215,9,0,
2020-07-22 16:46:40,3000583666485,4,1,59.0
2020-07-22 21:08:21,3000583766930,9,0,
2020-07-22 12:53:29,3000583566449,9,0,
2020-07-22 03:38:00,3000583340486,4,0,244.0
2020-07-22 21:12:45,3000583767143,4,0,38.0
2020-07-22 08:19:58,3000583444263,9,0,
2020-07-22 18:30:21,3000583715930,4,1,62.0
2020-07-22 09:24:06,3000583490616,4,0,59.0
2020-07-22 21:04:56,3000583766799,9,0,
2020-07-22 08:18:57,3000583444112,4,0,146.0
2020-07-22 08:46:17,3000583468862,9,0,
2020-07-22 03:30:28,3000583340434,4,1,816.0
2020-07-22 20:50:33,3000583766356,9,0,
2020-07-22 21:11:05,3000583767071,4,0,40.0
2020-07-22 07:49:34,3000583441884,9,0,
2020-07-22 09:48:32,3000583492076,4,1,63.0
2020-07-22 08:12:05,3000583443398,4,1,73.0
2020-07-22 08:50:26,3000583469482,9,0,
2020-07-22 19:58:23,3000583741679,4,0,51.0
2020-07-22 07:03:33,3000583416134,4,0,13.0
2020-07-22 08:57:34,3000583470393,4,0,128.0
2020-07-22 22:51:10,3000583817403,4,1,113.0
2020-07-22 09:38:46,3000583491632,4,0,25.0
2020-07-22 00:43:08,3000583216099,9,0,
2020-07-22 08:24:19,3000583465689,9,0,
2020-07-22 09:40:06,3000583491697,4,0,23.0
2020-07-22 08:40:24,3000583467936,4,0,187.0
2020-07-22 09:52:47,3000583492249,4,0,228.0
2020-07-22 09:29:48,3000583491109,4,0,226.0
2020-07-22 16:44:52,3000583666386,4,0,135.0
2020-07-22 09:15:37,3000583472025,9,0,
2020-07-22 08:59:02,3000557137545,4,0,55.0
2020-07-22 10:03:19,3000557161613,4,1,339.0
2020-07-22 07:53:59,3000557111498,4,1,156.0
2020-07-22 11:24:48,3000557210627,4,1,53.0
2020-07-22 08:35:59,3000557136327,9,0,
2020-07-22 16:26:44,3000557335822,9,0,
2020-07-22 08:09:13,3000557112234,9,0,
2020-07-22 13:22:23,3000557236764,4,0,98.0
2020-07-22 23:26:50,3000557510866,4,1,361.0
2020-07-22 23:38:11,3000557511117,9,0,
2020-07-22 15:14:14,3000557286798,9,0,
2020-07-22 08:13:55,3000557112417,4,1,180.0
2020-07-22 16:11:06,3000557311881,4,1,555.0
2020-07-22 15:52:40,3000557311353,9,0,
2020-07-22 04:02:14,3000557010477,9,0,
2020-07-22 08:56:46,3000557137453,9,0,
2020-07-22 08:59:14,3000557137549,4,0,43.0
2020-07-22 08:34:48,3000557136261,4,0,21.0
2020-07-22 08:11:48,3000557112338,9,0,
2020-07-22 10:32:43,3000557185724,4,1,413.0
2020-07-22 08:21:26,3000557112820,4,0,23.0
2020-07-22 18:50:08,3000557386472,4,0,39.0
2020-07-22 08:09:24,3000557112243,4,0,134.0
2020-07-22 08:28:58,3000557135902,4,0,65.0
2020-07-22 19:38:36,3000557411050,4,1,83.0
2020-07-22 21:57:48,3000557461622,4,1,29.0
2020-07-22 09:16:29,3000557138211,4,0,7.0
2020-07-22 15:14:28,3000557286801,4,1,502.0
2020-07-22 13:43:26,3000557260998,9,0,
2020-07-22 11:21:28,3000557186718,4,1,238.0
2020-07-22 08:07:00,3000557112078,4,1,130.0
2020-07-22 08:47:20,3000557137028,4,1,44.0
2020-07-22 22:26:31,3000557485908,4,1,179.0
2020-07-22 23:00:45,3000557486653,4,0,152.0
2020-07-22 12:53:49,3000557236175,4,1,368.0
2020-07-22 08:19:23,3000557112730,4,0,194.0
2020-07-22 00:55:16,3000556446205,4,0,114.0
2020-07-22 13:58:49,3000557261255,4,1,15.0
2020-07-22 16:47:01,3000557336326,4,0,58.0
2020-07-22 03:58:41,3000557010457,9,0,
2020-07-22 03:36:35,3000557010413,4,1,1139.0
2020-07-22 07:49:39,3000557111306,9,0,
2020-07-22 20:24:38,3000557435814,9,0,
2020-07-22 08:07:09,3000557112092,9,0,
2020-07-22 15:52:53,3000557311363,9,0,
2020-07-22 09:11:28,3000557137952,4,0,271.0
2020-07-22 15:08:56,3000557286624,4,0,187.0
2020-07-22 20:05:32,3000557411442,4,1,51.0
2020-07-22 08:30:54,3000557136067,4,1,28.0
2020-07-22 16:04:44,3000557311721,4,1,707.0
2020-07-22 08:01:27,3000557111700,4,0,333.0
2020-07-22 08:06:44,3000557112058,4,0,146.0
2020-07-22 21:35:40,3000557461119,4,1,121.0
2020-07-22 19:23:02,3000557410772,4,1,138.0
2020-07-22 22:24:28,3000557485865,4,1,86.0
2020-07-22 09:01:34,3000557137689,4,0,170.0
2020-07-22 08:06:18,3000557112041,9,0,
2020-07-22 15:09:03,3000557286687,4,1,429.0
2020-07-22 09:38:17,3000557160996,4,0,34.0
2020-07-22 06:33:52,3000557085556,9,0,
2020-07-22 18:47:19,3000557386416,4,0,109.0
2020-07-22 08:03:00,3000557111853,4,0,193.0
2020-07-22 07:46:36,3000557111199,4,1,91.0
2020-07-22 08:31:03,3000557136076,4,0,170.0
2020-07-22 09:44:50,3000557161212,4,1,17.0
2020-07-22 16:31:16,3000557335931,4,1,371.0
2020-07-22 00:54:04,3000556446194,4,1,659.0
2020-07-22 08:49:40,3000557137139,4,1,74.0
2020-07-22 00:21:06,3000556421534,4,0,38.0
2020-07-22 09:08:53,3000557137943,4,1,378.0
2020-07-22 21:35:12,3000557461103,9,0,
2020-07-22 23:36:21,3000557511077,4,1,778.0
2020-07-22 16:46:12,3000557336308,9,0,
2020-07-22 18:47:17,3000557386408,4,0,9.0
2020-07-22 02:33:31,3000556985383,4,1,16.0
2020-07-22 14:34:17,3000551206045,4,1,169.0
2020-07-22 17:40:05,3000551281208,4,1,73.0
2020-07-22 02:02:11,3000550880814,4,0,7.0
2020-07-22 16:04:05,3000551231527,4,1,182.0
2020-07-22 21:57:39,3000551381442,4,0,44.0
2020-07-22 23:03:03,3000551406542,9,0,
2020-07-22 21:20:47,3000551356831,4,1,260.0
2020-07-22 17:21:28,3000551256671,4,1,20.0
2020-07-22 18:29:18,3000551306150,4,1,712.0
2020-07-22 23:14:00,3000551406671,4,0,358.0
2020-07-22 10:47:35,3000551106010,4,1,24.0
2020-07-22 21:52:56,3000551381381,4,0,93.0
2020-07-22 18:26:32,3000551281797,4,1,1310.0
2020-07-22 01:58:03,3000550880788,9,0,
2020-07-22 23:27:36,3000551431150,4,1,140.0
2020-07-22 01:23:33,3000550880521,4,0,140.0
2020-07-22 07:51:12,3000551030792,9,0,
2020-07-22 01:18:59,3000550806681,4,0,240.0
2020-07-22 20:58:39,3000551356531,4,0,95.0
2020-07-22 21:27:34,3000551381112,4,1,625.0
2020-07-22 13:46:26,3000551181201,9,0,
2020-07-22 02:11:12,3000550880880,4,1,58.0
2020-07-22 20:57:45,3000551356507,4,0,31.0
2020-07-22 17:57:43,3000551281474,4,0,17.0
2020-07-22 16:02:17,3000551231376,4,1,1526.0
2020-07-22 00:49:48,3000550806338,4,0,155.0
2020-07-22 19:07:26,3000551306718,9,0,
2020-07-22 23:03:14,3000551406547,9,0,
2020-07-22 20:04:12,3000551331542,9,0,
2020-07-22 03:22:49,3000550905901,9,0,
2020-07-22 18:30:43,3000551306193,4,1,223.0
2020-07-22 00:07:12,3000550781596,4,0,173.0
2020-07-22 17:38:36,3000551281189,4,1,20.0
2020-07-22 00:10:19,3000550781599,4,0,438.0
2020-07-22 14:31:27,3000551206013,4,0,181.0
2020-07-22 22:12:06,3000551382145,4,0,130.0
2020-07-22 01:23:20,3000550880518,4,0,119.0
2020-07-22 06:46:09,3000551005709,4,0,85.0
2020-07-22 13:50:37,3000551181261,9,0,
2020-07-22 12:13:29,3000551131394,4,1,431.0
2020-07-22 04:29:34,3000550955605,4,1,742.0
2020-07-22 22:03:26,3000551381650,4,1,465.0
2020-07-22 19:03:48,3000551306677,4,0,53.0
2020-07-22 06:42:07,3000551005697,4,0,160.0
2020-07-22 11:02:48,3000551106195,4,1,38.0
2020-07-22 19:50:44,3000551331332,4,0,222.0
2020-07-22 10:17:59,3000551081265,4,0,21.0
2020-07-22 01:18:12,3000550806676,9,0,
2020-07-22 09:00:39,3000551055960,4,1,29.0
2020-07-22 14:28:03,3000551205962,4,0,54.0
2020-07-22 23:05:00,3000551406578,9,0,
2020-07-22 19:02:55,3000551306659,4,0,39.0
2020-07-22 19:57:25,3000551331400,4,1,1166.0
2020-07-22 16:07:28,3000551231566,4,1,340.0
2020-07-22 02:12:24,3000550880884,4,0,170.0
2020-07-22 19:05:59,3000551306698,4,0,33.0
2020-07-22 20:56:54,3000551356485,4,0,131.0
2020-07-22 01:20:46,3000550806694,4,0,146.0
2020-07-22 00:01:23,3000550781381,4,0,770.0
2020-07-22 06:37:58,3000551005683,9,0,
2020-07-22 13:52:51,3000551181299,4,1,171.0
2020-07-22 01:27:34,3000550880548,4,0,138.0
2020-07-22 04:48:24,3000550955638,4,0,229.0
2020-07-22 23:18:36,3000551406851,9,0,
2020-07-22 00:56:05,3000550806407,4,0,204.0
2020-07-22 10:18:33,3000551081270,4,1,46.0
2020-07-22 09:38:10,3000551080854,4,0,10.0
2020-07-22 17:17:09,3000551256621,4,1,57.0
2020-07-22 08:28:40,3000587155851,4,1,127.0
2020-07-22 21:05:06,3000587456696,4,0,69.0
2020-07-22 14:18:20,3000587281698,9,0,
2020-07-22 17:13:22,3000587357191,4,1,207.0
2020-07-22 08:36:32,3000587156295,4,0,86.0
2020-07-22 20:49:29,3000587456290,9,0,
2020-07-22 03:41:36,3000587030511,4,0,6.0
2020-07-22 01:02:06,3000586466139,4,1,45.0
2020-07-22 07:06:27,3000587106158,4,0,138.0
2020-07-22 17:50:53,3000587381487,4,0,49.0
2020-07-22 21:17:45,3000587457047,9,0,
2020-07-22 23:10:10,3000587507234,4,1,521.0
2020-07-22 21:07:15,3000587456741,4,0,65.0
2020-07-22 09:25:47,3000587180679,4,1,129.0
2020-07-22 21:19:13,3000587457084,4,0,88.0
2020-07-22 07:38:09,3000587130890,4,0,73.0
2020-07-22 07:23:47,3000587130532,4,0,33.0
2020-07-22 03:32:20,3000587030468,9,0,
2020-07-22 13:24:50,3000587280740,4,0,78.0
2020-07-22 21:00:46,3000587456578,4,0,69.0
2020-07-22 20:40:48,3000587456179,4,0,99.0
2020-07-22 00:30:30,3000586465991,4,1,28.0
2020-07-22 09:03:11,3000623468222,4,0,77.0
2020-07-22 20:42:51,3000623766271,4,0,33.0
2020-07-22 07:34:24,3000623440965,9,0,
2020-07-22 07:23:22,3000623440605,4,0,64.0
2020-07-22 08:27:10,3000623465890,4,0,229.0
2020-07-22 08:28:12,3000623465939,4,1,42.0
2020-07-22 15:40:19,3000623641325,4,1,117.0
2020-07-22 16:41:58,3000623666444,4,0,170.0
2020-07-22 18:44:25,3000623716538,9,0,
2020-07-22 08:32:43,3000623466251,9,0,
2020-07-22 20:46:12,3000623766352,9,0,
2020-07-22 07:47:28,3000623441556,4,0,89.0
2020-07-22 15:23:45,3000623640825,4,1,519.0
2020-07-22 16:43:42,3000623666501,4,0,56.0
2020-07-22 07:55:24,3000623441931,9,0,
2020-07-22 08:44:41,3000623467122,9,0,
2020-07-22 09:25:35,3000623490751,9,0,
2020-07-22 23:07:41,3000623817916,9,0,
2020-07-22 02:45:04,3000623315519,4,0,86.0
2020-07-22 11:27:05,3000623540799,4,1,263.0
2020-07-22 19:59:49,3000623741828,9,0,
2020-07-22 18:20:35,3000623693488,9,0,
2020-07-22 18:12:02,3000623693080,9,0,
2020-07-22 17:04:39,3000623667271,4,0,133.0
2020-07-22 19:05:54,3000623717142,4,0,99.0
2020-07-22 21:34:37,3000623791214,4,0,9.0
2020-07-22 16:03:50,3000623642248,4,0,44.0
2020-07-22 08:44:54,3000623467133,4,0,221.0
2020-07-22 21:52:44,3000623791719,4,0,121.0
2020-07-22 08:00:43,3000623442169,9,0,
2020-07-22 16:02:44,3000623642127,9,0,
2020-07-22 08:42:03,3000623466940,9,0,
2020-07-22 22:18:51,3000623793149,9,0,
2020-07-22 22:25:42,3000623816077,4,0,230.0
2020-07-22 23:29:39,3000623841198,4,1,49.0
2020-07-22 08:22:06,3000623443440,9,0,
2020-07-22 08:03:48,3000623442367,4,0,179.0
2020-07-22 21:02:42,3000623766797,4,0,6.0
2020-07-22 07:47:38,3000623441562,4,0,113.0
2020-07-22 09:20:50,3000623469069,4,1,192.0
2020-07-22 04:52:10,3000623365746,4,0,84.0
2020-07-22 08:33:42,3000623466336,4,0,232.0
2020-07-22 20:43:00,3000623766277,9,0,
2020-07-22 21:50:17,3000623791668,9,0,
2020-07-22 20:55:00,3000623766601,4,0,106.0
2020-07-22 06:51:08,3000623416017,4,0,10.0
2020-07-22 16:07:08,3000623642426,4,0,40.0
2020-07-22 08:47:01,3000623467255,4,0,83.0
2020-07-22 15:22:44,3000623617503,4,0,215.0
2020-07-22 16:03:00,3000623642167,4,0,12.0
2020-07-22 22:03:32,3000623792048,4,0,98.0
2020-07-22 22:06:59,3000623792300,4,0,43.0
2020-07-22 19:19:27,3000623717521,9,0,
2020-07-22 07:32:14,3000623440906,4,0,42.0
2020-07-22 21:45:06,3000623791494,4,0,222.0
2020-07-22 15:31:15,3000623641084,4,0,103.0
2020-07-22 21:48:17,3000623791611,9,0,
2020-07-22 07:17:01,3000623416466,4,0,214.0
2020-07-22 08:28:46,3000623466009,9,0,
2020-07-22 16:36:50,3000623666280,9,0,
2020-07-22 00:02:56,3000623191928,4,0,117.0
2020-07-22 08:19:50,3000623443301,4,0,36.0
2020-07-22 16:45:52,3000623666579,9,0,
2020-07-22 23:16:27,3000623818210,4,0,151.0
2020-07-22 23:54:51,3000623841768,9,0,
2020-07-22 22:21:17,3000623793325,9,0,
2020-07-22 19:55:50,3000623741729,4,0,139.0
2020-07-22 04:44:55,3000623365645,4,0,74.0
2020-07-22 07:52:17,3000623441787,9,0,
2020-07-22 08:20:36,3000623443337,4,0,51.0
2020-07-22 18:26:11,3000623715978,9,0,
2020-07-22 08:52:11,3000623467580,4,0,190.0
2020-07-22 08:48:30,3000623467362,4,0,71.0
2020-07-22 21:41:56,3000623791261,9,0,
2020-07-22 06:10:24,3000623390911,9,0,
2020-07-22 07:56:45,3000623441994,9,0,
2020-07-22 08:26:38,3000623465853,4,0,195.0
2020-07-22 08:47:23,3000623467290,4,0,177.0
2020-07-22 21:25:53,3000623791010,4,0,144.0
2020-07-22 06:57:29,3000623416112,4,0,43.0
2020-07-22 08:07:57,3000623442573,9,0,
2020-07-22 22:46:51,3000623817030,9,0,
2020-07-22 22:22:20,3000623793383,4,0,48.0
2020-07-22 16:04:44,3000623642311,4,1,28.0
2020-07-22 06:44:23,3000623415851,9,0,
2020-07-22 08:17:58,3000623443191,9,0,
2020-07-22 21:53:15,3000623791739,4,0,148.0
2020-07-22 16:01:00,3000623642050,4,0,101.0
2020-07-22 18:15:48,3000623693266,9,0,
2020-07-22 20:50:19,3000623766463,4,0,16.0
2020-07-22 20:47:28,3000623766391,4,0,9.0
2020-07-22 18:04:42,3000623692783,9,0,
2020-07-22 08:56:12,3000623467866,4,0,142.0
2020-07-22 00:01:39,3000623191884,4,0,60.0
2020-07-22 05:06:27,3000623365819,4,0,79.0
2020-07-22 18:05:34,3000623692822,9,0,
2020-07-22 18:39:36,3000623716408,4,0,127.0
2020-07-22 11:53:03,3000623541365,4,0,132.0
2020-07-22 11:24:49,3000623540724,9,0,
2020-07-22 13:41:50,3000623591197,9,0,
2020-07-22 08:47:19,3000623467284,4,0,90.0
2020-07-22 22:11:39,3000623792629,4,0,136.0
2020-07-22 22:30:13,3000623816217,9,0,
2020-07-22 22:12:48,3000623792724,4,0,33.0
2020-07-22 21:57:27,3000623791866,4,0,76.0
2020-07-22 15:36:48,3000623641243,4,0,10.0
2020-07-22 06:52:52,3000623416052,4,0,23.0
2020-07-22 08:48:51,3000623467399,9,0,
2020-07-22 08:53:31,3000623467672,4,0,55.0
2020-07-22 16:06:21,3000623642397,4,0,64.0
2020-07-22 17:50:21,3000623692146,9,0,
2020-07-22 07:35:20,3000623441001,4,0,210.0
2020-07-22 19:15:22,3000623717383,4,0,232.0
2020-07-22 17:01:26,3000623667134,4,0,57.0
2020-07-22 21:20:11,3000623767272,4,0,95.0
2020-07-22 17:02:36,3000623667173,4,1,167.0
2020-07-22 18:40:00,3000623716421,9,0,
2020-07-22 08:51:01,3000623467524,9,0,
2020-07-22 06:50:30,3000623415966,9,0,
2020-07-22 22:06:50,3000623792276,4,0,49.0
2020-07-22 22:42:43,3000623816812,9,0,
2020-07-22 23:00:02,3000623817615,4,0,141.0
2020-07-22 21:33:58,3000623791194,4,0,10.0
2020-07-22 18:24:56,3000623715960,4,0,20.0
2020-07-22 16:06:01,3000623642377,4,0,187.0
2020-07-22 18:20:51,3000623693507,4,0,58.0
2020-07-22 18:48:51,3000623716629,9,0,
2020-07-22 09:13:18,3000623468779,4,0,145.0
2020-07-22 13:47:13,3000623591296,9,0,
2020-07-22 05:50:23,3000623390746,9,0,
2020-07-22 14:03:10,3000623591640,4,0,7.0
2020-07-22 08:19:04,3000623443255,4,0,151.0
2020-07-22 07:52:48,3000623441819,9,0,
2020-07-22 09:26:21,3000623490784,9,0,
2020-07-22 17:58:27,3000623692484,4,0,76.0
2020-07-22 23:15:30,3000627507705,9,0,
2020-07-22 23:14:09,3000627507650,9,0,
2020-07-22 18:53:17,3000627406810,4,0,231.0
2020-07-22 16:11:43,3000627333167,4,0,19.0
2020-07-22 18:14:27,3000627382779,4,0,191.0
2020-07-22 23:17:20,3000627507754,9,0,
2020-07-22 18:25:30,3000627405965,4,0,37.0
2020-07-22 13:48:39,3000627281550,9,0,
2020-07-22 18:22:30,3000627383146,4,1,212.0
2020-07-22 08:55:57,3000627158475,4,1,94.0
2020-07-22 17:16:07,3000627358129,4,0,106.0
2020-07-22 21:56:27,3000627482037,4,0,38.0
2020-07-22 21:27:21,3000627481025,9,0,
2020-07-22 22:36:55,3000627506572,9,0,
2020-07-22 23:23:28,3000627530948,4,0,167.0
2020-07-22 15:13:17,3000627307851,4,1,127.0
2020-07-22 16:54:53,3000627357123,4,0,107.0
2020-07-22 18:06:17,3000627382471,4,0,113.0
2020-07-22 22:24:10,3000627505947,9,0,
2020-07-22 22:19:36,3000627483252,4,0,204.0
2020-07-22 23:07:02,3000627507487,9,0,
2020-07-22 08:39:30,3000627157181,9,0,
2020-07-22 08:42:26,3000627157496,4,1,36.0
2020-07-22 17:50:27,3000627381843,4,1,32.0
2020-07-22 17:11:48,3000627357885,4,0,146.0
2020-07-22 07:42:53,3000627131447,4,0,139.0
2020-07-22 16:12:47,3000627333253,4,0,9.0
2020-07-22 18:05:12,3000627382443,4,1,396.0
2020-07-22 22:28:20,3000627506103,4,0,176.0
2020-07-22 14:52:08,3000627306859,4,1,256.0
2020-07-22 15:14:10,3000627307904,4,0,115.0
2020-07-22 17:54:55,3000627381985,4,0,134.0
2020-07-22 21:33:04,3000627481147,4,0,209.0
2020-07-22 08:28:59,3000627156184,4,1,26.0
2020-07-22 17:52:33,3000627381922,9,0,
2020-07-22 17:02:18,3000627357437,4,1,56.0
2020-07-22 18:28:18,3000627406077,4,0,189.0
2020-07-22 19:18:54,3000627407626,9,0,
2020-07-22 18:59:40,3000627406995,4,0,187.0
2020-07-22 23:29:08,3000627531088,4,0,4.0
2020-07-22 22:53:28,3000627507108,9,0,
2020-07-22 17:49:45,3000627381816,4,0,243.0
2020-07-22 18:36:28,3000627406326,4,0,167.0
2020-07-22 15:11:25,3000627307755,4,0,97.0
2020-07-22 14:50:45,3000627306819,4,0,25.0
2020-07-22 00:11:55,3000626441501,4,1,245.0
2020-07-22 14:31:19,3000627306052,4,0,44.0
2020-07-22 22:08:10,3000627482627,9,0,
2020-07-22 22:57:40,3000627507245,4,0,28.0
2020-07-22 22:40:02,3000627506712,4,0,197.0
2020-07-22 23:29:07,3000627531087,4,0,115.0
2020-07-22 18:14:14,3000627382763,9,0,
2020-07-22 01:39:25,3000626980394,4,1,119.0
2020-07-22 17:27:17,3000627380961,9,0,
2020-07-22 09:43:12,3000627181506,9,0,
2020-07-22 17:43:53,3000627381591,9,0,
2020-07-22 15:59:19,3000627332522,4,1,125.0
2020-07-22 18:03:18,3000627382367,4,0,205.0
2020-07-22 18:27:27,3000627406047,4,1,55.0
2020-07-22 09:31:16,3000627180927,4,1,122.0
2020-07-22 19:58:46,3000627431605,4,1,143.0
2020-07-22 23:04:57,3000627507424,9,0,
2020-07-22 22:31:13,3000627506233,4,0,172.0
2020-07-22 23:02:03,3000627507349,4,0,14.0
2020-07-22 23:18:05,3000627507768,9,0,
2020-07-22 22:41:22,3000627506800,4,0,27.0
2020-07-22 08:18:52,3000627134145,4,1,119.0
2020-07-22 15:26:16,3000627330904,4,1,80.0
2020-07-22 18:18:24,3000627382972,9,0,
2020-07-22 19:06:08,3000627407198,4,1,38.0
2020-07-22 18:30:42,3000627406130,9,0,
2020-07-22 18:57:22,3000627406928,9,0,
2020-07-22 23:22:34,3000627507866,4,0,9.0
2020-07-22 23:48:32,3000627531448,4,1,385.0
2020-07-22 08:44:12,3000627157620,4,0,14.0
2020-07-22 14:53:34,3000627306931,4,0,19.0
2020-07-22 17:56:33,3000627382032,4,0,77.0
2020-07-22 19:38:17,3000627431212,4,0,48.0
2020-07-22 18:50:21,3000627406713,9,0,
2020-07-22 17:47:53,3000627381747,4,0,166.0
2020-07-22 21:36:18,3000627481341,4,1,67.0
2020-07-22 17:43:27,3000627381577,4,1,672.0
2020-07-22 08:50:57,3000627158131,4,1,310.0
2020-07-22 18:57:56,3000627406948,9,0,
2020-07-22 21:40:42,3000627481490,4,0,80.0
2020-07-22 17:08:03,3000627357705,4,1,348.0
2020-07-22 17:57:35,3000627382080,4,0,158.0
2020-07-22 19:08:35,3000627407300,9,0,
2020-07-22 22:34:14,3000627506405,4,0,147.0
2020-07-22 22:32:45,3000627506350,4,1,43.0
2020-07-22 18:07:47,3000627382547,9,0,
2020-07-22 08:41:15,3000627157351,9,0,
2020-07-22 18:11:02,3000627382683,4,1,2155.0
2020-07-22 18:31:40,3000627406157,4,0,38.0
2020-07-22 15:01:07,3000627307240,4,1,47.0
2020-07-22 21:36:48,3000627481365,4,0,128.0
2020-07-22 16:33:14,3000627356184,4,1,218.0
2020-07-22 18:14:33,3000627382784,9,0,
2020-07-22 17:48:46,3000627381785,9,0,
2020-07-22 15:26:42,3000627330934,4,1,215.0
2020-07-22 22:58:27,3000627507260,4,0,22.0
2020-07-22 23:29:10,3000627531094,9,0,
2020-07-22 23:14:50,3000627507683,9,0,
2020-07-22 23:01:56,3000627507341,9,0,
2020-07-22 23:11:24,3000627507580,4,0,69.0
2020-07-22 18:24:03,3000627405905,4,0,78.0
2020-07-22 08:30:46,3000627156304,4,0,138.0
2020-07-22 02:08:09,3000626980467,4,0,125.0
2020-07-22 17:42:54,3000627381533,9,0,
2020-07-22 19:12:25,3000627407320,9,0,
2020-07-22 17:34:11,3000627381198,9,0,
2020-07-22 15:01:26,3000627307109,9,0,
2020-07-22 08:27:45,3000627156014,4,1,86.0
2020-07-22 22:44:13,3000627506877,4,0,93.0
2020-07-22 23:14:21,3000627507666,4,1,722.0
2020-07-22 23:23:45,3000627530961,9,0,
2020-07-22 23:18:59,3000627507780,9,0,
2020-07-22 15:10:32,3000627307709,4,0,209.0
2020-07-22 18:18:50,3000627382982,9,0,
2020-07-22 18:58:47,3000627406978,4,0,72.0
2020-07-22 17:57:31,3000627382079,4,1,932.0
2020-07-22 08:29:21,3000627156242,4,0,216.0
2020-07-22 23:26:01,3000627531020,4,0,18.0
2020-07-22 23:11:48,3000627507591,4,0,24.0
2020-07-22 23:03:29,3000627507386,9,0,
2020-07-22 23:30:59,3000627531131,9,0,
2020-07-22 23:33:13,3000627531167,9,0,
2020-07-22 19:03:01,3000627407126,4,0,24.0
2020-07-22 18:02:18,3000627382288,9,0,
2020-07-22 13:55:00,3000627281742,4,1,21.0
2020-07-22 19:10:06,3000627407352,4,0,13.0
2020-07-22 18:53:06,3000627406799,4,1,135.0
2020-07-22 17:05:00,3000627357594,4,1,89.0
2020-07-22 17:37:46,3000627381342,9,0,
2020-07-22 07:52:39,3000627132125,9,0,
2020-07-22 21:34:53,3000627481290,9,0,
2020-07-22 18:45:40,3000627406581,9,0,
2020-07-22 19:14:15,3000627407482,9,0,
2020-07-22 18:14:35,3000627382789,9,0,
2020-07-22 02:23:07,3000627005399,4,1,44.0
2020-07-22 16:14:41,3000627333356,4,1,434.0
2020-07-22 23:20:14,3000627507817,4,0,112.0
2020-07-22 23:13:23,3000627507629,9,0,
2020-07-22 22:25:57,3000627506034,4,1,194.0
2020-07-22 09:04:02,3000627159011,9,0,
2020-07-22 19:14:30,3000627407483,9,0,
2020-07-22 02:07:51,3000626980446,4,0,640.0
2020-07-22 06:19:43,3000627080964,4,1,172.0
2020-07-22 08:37:19,3000627156971,4,0,243.0
2020-07-22 13:48:32,3000627281545,4,1,147.0
2020-07-22 07:42:04,3000627131395,4,1,173.0
2020-07-22 15:06:20,3000627307471,4,0,64.0
2020-07-22 19:07:41,3000627407263,9,0,
2020-07-22 18:23:36,3000627405868,4,0,233.0
2020-07-22 22:54:20,3000627507138,4,0,184.0
2020-07-22 22:30:11,3000627505995,4,0,306.0
2020-07-22 23:12:42,3000627507619,9,0,
2020-07-22 15:07:24,3000627307553,4,1,218.0
2020-07-22 19:14:42,3000627407408,9,0,
2020-07-22 18:20:02,3000627383046,4,0,187.0
2020-07-22 18:58:22,3000627406959,9,0,
2020-07-22 23:23:24,3000627530943,4,0,51.0
2020-07-22 18:16:49,3000627382903,9,0,
2020-07-22 01:15:22,3000626466370,4,1,36.0
2020-07-22 14:59:12,3000627307159,4,1,101.0
2020-07-22 19:19:28,3000627407639,4,0,172.0
2020-07-22 08:41:17,3000627157358,4,0,50.0
2020-07-22 15:46:21,3000622991814,9,0,
2020-07-22 09:32:25,3000622841037,9,0,
2020-07-22 09:06:05,3000622819156,9,0,
2020-07-22 09:28:06,3000622840833,9,0,
2020-07-22 08:17:41,3000622793748,9,0,
2020-07-22 23:01:37,3000623167574,9,0,
2020-07-22 09:18:11,3000622819907,4,0,35.0
2020-07-22 15:53:44,3000622992128,9,0,
2020-07-22 08:15:59,3000622793647,9,0,
2020-07-22 14:50:06,3000622966727,9,0,
2020-07-22 08:44:26,3000622817382,4,0,78.0
2020-07-22 14:21:10,3000622942018,4,0,98.0
2020-07-22 20:11:31,3000623092061,4,0,40.0
2020-07-22 15:34:01,3000622991133,4,0,186.0
2020-07-22 17:25:21,3000623040900,4,0,191.0
2020-07-22 08:40:38,3000622817045,4,0,195.0
2020-07-22 23:10:51,3000623167980,4,0,87.0
